ID,Difficulty,Level,FilePath
11804,2,7.7,./serialized_data/11804_2.json
11804,3,12.0,./serialized_data/11804_3.json
11804,4,13.8,./serialized_data/11804_4.json
571,1,6.0,./serialized_data/571_1.json
571,2,9.8,./serialized_data/571_2.json
571,3,13.0,./serialized_data/571_3.json
571,4,14.8,./serialized_data/571_4.json
11596,1,4.0,./serialized_data/11596_1.json
11596,2,8.0,./serialized_data/11596_2.json
11596,3,12.6,./serialized_data/11596_3.json
11596,4,14.0,./serialized_data/11596_4.json
11694,1,2.0,./serialized_data/11694_1.json
11694,2,6.2,./serialized_data/11694_2.json
11694,3,9.7,./serialized_data/11694_3.json
11694,4,12.6,./serialized_data/11694_4.json
316,1,3.0,./serialized_data/316_1.json
316,2,7.7,./serialized_data/316_2.json
316,3,10.7,./serialized_data/316_3.json
316,4,12.6,./serialized_data/316_4.json
11019,1,4.0,./serialized_data/11019_1.json
11019,2,7.8,./serialized_data/11019_2.json
11019,3,10.5,./serialized_data/11019_3.json
11019,4,12.9,./serialized_data/11019_4.json
11402,1,4.0,./serialized_data/11402_1.json
11402,2,6.8,./serialized_data/11402_2.json
11402,3,11.7,./serialized_data/11402_3.json
11402,4,13.4,./serialized_data/11402_4.json
264,1,5.0,./serialized_data/264_1.json
264,2,8.2,./serialized_data/264_2.json
264,3,11.7,./serialized_data/264_3.json
264,4,13.7,./serialized_data/264_4.json
11223,1,5.0,./serialized_data/11223_1.json
11223,2,9.0,./serialized_data/11223_2.json
11223,3,12.8,./serialized_data/11223_3.json
11223,4,14.8,./serialized_data/11223_4.json
11292,1,5.0,./serialized_data/11292_1.json
11292,2,8.7,./serialized_data/11292_2.json
11292,3,11.8,./serialized_data/11292_3.json
11292,4,13.9,./serialized_data/11292_4.json
11398,1,5.0,./serialized_data/11398_1.json
11398,2,7.8,./serialized_data/11398_2.json
11398,3,12.5,./serialized_data/11398_3.json
11398,4,14.1,./serialized_data/11398_4.json
207,1,3.0,./serialized_data/207_1.json
207,2,6.2,./serialized_data/207_2.json
207,3,10.3,./serialized_data/207_3.json
207,4,12.7,./serialized_data/207_4.json
11083,1,4.0,./serialized_data/11083_1.json
11083,2,6.8,./serialized_data/11083_2.json
11083,3,9.8,./serialized_data/11083_3.json
11083,4,12.5,./serialized_data/11083_4.json
140,1,6.0,./serialized_data/140_1.json
140,2,8.6,./serialized_data/140_2.json
140,3,11.1,./serialized_data/140_3.json
140,4,13.3,./serialized_data/140_4.json
11226,1,4.0,./serialized_data/11226_1.json
11226,2,7.7,./serialized_data/11226_2.json
11226,3,10.0,./serialized_data/11226_3.json
11226,4,13.0,./serialized_data/11226_4.json
11047,1,4.0,./serialized_data/11047_1.json
11047,2,6.5,./serialized_data/11047_2.json
11047,3,9.7,./serialized_data/11047_3.json
11047,4,12.4,./serialized_data/11047_4.json
11309,1,4.0,./serialized_data/11309_1.json
11309,2,8.0,./serialized_data/11309_2.json
11309,3,11.4,./serialized_data/11309_3.json
11309,4,13.8,./serialized_data/11309_4.json
11128,1,3.0,./serialized_data/11128_1.json
11128,2,6.0,./serialized_data/11128_2.json
11128,3,10.2,./serialized_data/11128_3.json
11128,4,12.8,./serialized_data/11128_4.json
11035,1,1.0,./serialized_data/11035_1.json
11035,2,6.5,./serialized_data/11035_2.json
11035,3,8.8,./serialized_data/11035_3.json
11035,4,11.9,./serialized_data/11035_4.json
770,1,5.0,./serialized_data/770_1.json
770,2,8.2,./serialized_data/770_2.json
770,3,10.8,./serialized_data/770_3.json
770,4,13.3,./serialized_data/770_4.json
524,1,4.0,./serialized_data/524_1.json
524,2,6.8,./serialized_data/524_2.json
524,3,10.5,./serialized_data/524_3.json
524,4,12.8,./serialized_data/524_4.json
126,1,4.0,./serialized_data/126_1.json
126,2,7.1,./serialized_data/126_2.json
126,3,8.0,./serialized_data/126_3.json
126,4,9.9,./serialized_data/126_4.json
11567,1,4.0,./serialized_data/11567_1.json
11567,2,7.5,./serialized_data/11567_2.json
11567,3,10.0,./serialized_data/11567_3.json
11567,4,13.2,./serialized_data/11567_4.json
11216,1,4.0,./serialized_data/11216_1.json
11216,2,7.7,./serialized_data/11216_2.json
11216,3,10.7,./serialized_data/11216_3.json
11216,4,14.4,./serialized_data/11216_4.json
11755,1,5.0,./serialized_data/11755_1.json
11755,2,7.9,./serialized_data/11755_2.json
11755,3,12.2,./serialized_data/11755_3.json
11755,4,14.2,./serialized_data/11755_4.json
11560,1,3.0,./serialized_data/11560_1.json
11560,2,6.8,./serialized_data/11560_2.json
11560,3,10.0,./serialized_data/11560_3.json
11560,4,13.2,./serialized_data/11560_4.json
11523,1,6.0,./serialized_data/11523_1.json
11523,2,9.0,./serialized_data/11523_2.json
11523,3,13.2,./serialized_data/11523_3.json
11523,4,14.6,./serialized_data/11523_4.json
11383,1,3.0,./serialized_data/11383_1.json
11383,2,7.5,./serialized_data/11383_2.json
11383,3,11.0,./serialized_data/11383_3.json
11383,4,13.6,./serialized_data/11383_4.json
11745,1,7.0,./serialized_data/11745_1.json
11745,2,9.8,./serialized_data/11745_2.json
11745,3,13.4,./serialized_data/11745_3.json
11745,4,14.8,./serialized_data/11745_4.json
244,1,4.0,./serialized_data/244_1.json
244,2,6.8,./serialized_data/244_2.json
244,3,10.5,./serialized_data/244_3.json
244,4,13.0,./serialized_data/244_4.json
500,1,5.0,./serialized_data/500_1.json
500,2,7.0,./serialized_data/500_2.json
500,3,9.0,./serialized_data/500_3.json
500,4,12.9,./serialized_data/500_4.json
11587,1,5.0,./serialized_data/11587_1.json
11587,2,8.0,./serialized_data/11587_2.json
11587,3,12.0,./serialized_data/11587_3.json
11587,4,13.7,./serialized_data/11587_4.json
288,1,5.0,./serialized_data/288_1.json
288,2,7.8,./serialized_data/288_2.json
288,3,10.7,./serialized_data/288_3.json
288,4,13.8,./serialized_data/288_4.json
152,1,6.0,./serialized_data/152_1.json
152,2,8.7,./serialized_data/152_2.json
152,3,11.8,./serialized_data/152_3.json
152,4,13.2,./serialized_data/152_4.json
719,1,6.0,./serialized_data/719_1.json
719,2,9.6,./serialized_data/719_2.json
719,3,12.7,./serialized_data/719_3.json
719,4,14.3,./serialized_data/719_4.json
837,1,4.0,./serialized_data/837_1.json
837,2,8.5,./serialized_data/837_2.json
837,3,12.4,./serialized_data/837_3.json
837,4,13.7,./serialized_data/837_4.json
482,1,4.0,./serialized_data/482_1.json
482,2,7.8,./serialized_data/482_2.json
482,3,11.8,./serialized_data/482_3.json
482,4,13.7,./serialized_data/482_4.json
815,1,4.0,./serialized_data/815_1.json
815,2,7.8,./serialized_data/815_2.json
815,3,11.9,./serialized_data/815_3.json
815,4,13.3,./serialized_data/815_4.json
11549,1,6.0,./serialized_data/11549_1.json
11549,2,8.0,./serialized_data/11549_2.json
11549,3,12.8,./serialized_data/11549_3.json
11549,4,14.3,./serialized_data/11549_4.json
385,1,5.0,./serialized_data/385_1.json
385,2,8.3,./serialized_data/385_2.json
385,3,13.0,./serialized_data/385_3.json
385,4,14.5,./serialized_data/385_4.json
426,1,6.0,./serialized_data/426_1.json
426,2,7.2,./serialized_data/426_2.json
426,3,11.0,./serialized_data/426_3.json
426,4,13.4,./serialized_data/426_4.json
11078,1,2.0,./serialized_data/11078_1.json
11078,2,6.2,./serialized_data/11078_2.json
11078,3,8.8,./serialized_data/11078_3.json
11078,4,12.5,./serialized_data/11078_4.json
11746,1,6.0,./serialized_data/11746_1.json
11746,2,8.0,./serialized_data/11746_2.json
11746,3,12.9,./serialized_data/11746_3.json
11746,4,14.8,./serialized_data/11746_4.json
11475,1,6.0,./serialized_data/11475_1.json
11475,2,8.7,./serialized_data/11475_2.json
11475,3,12.0,./serialized_data/11475_3.json
11475,4,14.3,./serialized_data/11475_4.json
11623,1,2.0,./serialized_data/11623_1.json
11623,2,6.8,./serialized_data/11623_2.json
11623,3,11.2,./serialized_data/11623_3.json
11623,4,13.4,./serialized_data/11623_4.json
11103,1,3.0,./serialized_data/11103_1.json
11103,2,8.5,./serialized_data/11103_2.json
11103,3,11.8,./serialized_data/11103_3.json
11103,4,14.6,./serialized_data/11103_4.json
530,1,6.0,./serialized_data/530_1.json
530,2,8.8,./serialized_data/530_2.json
530,3,11.7,./serialized_data/530_3.json
530,4,13.8,./serialized_data/530_4.json
122,1,5.0,./serialized_data/122_1.json
122,2,8.2,./serialized_data/122_2.json
122,3,11.2,./serialized_data/122_3.json
122,4,12.6,./serialized_data/122_4.json
11747,1,4.0,./serialized_data/11747_1.json
11747,2,7.9,./serialized_data/11747_2.json
11747,3,10.7,./serialized_data/11747_3.json
11747,4,13.6,./serialized_data/11747_4.json
733,1,5.0,./serialized_data/733_1.json
733,2,8.5,./serialized_data/733_2.json
733,3,11.4,./serialized_data/733_3.json
733,4,12.9,./serialized_data/733_4.json
11454,1,4.0,./serialized_data/11454_1.json
11454,2,7.0,./serialized_data/11454_2.json
11454,3,10.7,./serialized_data/11454_3.json
11454,4,14.0,./serialized_data/11454_4.json
11668,1,4.0,./serialized_data/11668_1.json
11668,2,6.8,./serialized_data/11668_2.json
11668,3,11.0,./serialized_data/11668_3.json
11668,4,13.7,./serialized_data/11668_4.json
11717,1,2.0,./serialized_data/11717_1.json
11717,2,6.5,./serialized_data/11717_2.json
11717,3,9.8,./serialized_data/11717_3.json
11717,4,12.6,./serialized_data/11717_4.json
11212,1,4.0,./serialized_data/11212_1.json
11212,2,7.5,./serialized_data/11212_2.json
11212,3,10.7,./serialized_data/11212_3.json
11212,4,13.7,./serialized_data/11212_4.json
341,1,3.0,./serialized_data/341_1.json
341,2,7.6,./serialized_data/341_2.json
341,3,10.1,./serialized_data/341_3.json
341,4,13.3,./serialized_data/341_4.json
11643,1,6.0,./serialized_data/11643_1.json
11643,2,8.2,./serialized_data/11643_2.json
11643,3,12.6,./serialized_data/11643_3.json
11643,4,14.4,./serialized_data/11643_4.json
564,1,5.0,./serialized_data/564_1.json
564,2,8.2,./serialized_data/564_2.json
564,3,10.7,./serialized_data/564_3.json
564,4,12.9,./serialized_data/564_4.json
188,1,4.0,./serialized_data/188_1.json
188,2,8.4,./serialized_data/188_2.json
188,3,11.0,./serialized_data/188_3.json
188,4,13.3,./serialized_data/188_4.json
767,1,6.0,./serialized_data/767_1.json
767,2,8.6,./serialized_data/767_2.json
767,3,11.0,./serialized_data/767_3.json
767,4,13.6,./serialized_data/767_4.json
388,1,5.0,./serialized_data/388_1.json
388,2,8.6,./serialized_data/388_2.json
388,3,13.3,./serialized_data/388_3.json
388,4,14.2,./serialized_data/388_4.json
10188,1,3,./serialized_data/10188_1.json
10188,2,7,./serialized_data/10188_2.json
10188,3,10,./serialized_data/10188_3.json
10188,4,12+,./serialized_data/10188_4.json
11381,1,2.0,./serialized_data/11381_1.json
11381,2,7.5,./serialized_data/11381_2.json
11381,3,10.5,./serialized_data/11381_3.json
11381,4,13.2,./serialized_data/11381_4.json
10475,1,4,./serialized_data/10475_1.json
10475,2,6,./serialized_data/10475_2.json
10475,3,9,./serialized_data/10475_3.json
10475,4,12,./serialized_data/10475_4.json
10501,1,3,./serialized_data/10501_1.json
10501,2,6,./serialized_data/10501_2.json
10501,3,8,./serialized_data/10501_3.json
10501,4,11+,./serialized_data/10501_4.json
11290,1,3.0,./serialized_data/11290_1.json
11290,2,7.8,./serialized_data/11290_2.json
11290,3,11.0,./serialized_data/11290_3.json
11290,4,13.2,./serialized_data/11290_4.json
114,1,6.0,./serialized_data/114_1.json
114,2,7.6,./serialized_data/114_2.json
114,3,11.7,./serialized_data/114_3.json
114,4,13.6,./serialized_data/114_4.json
11468,1,4.0,./serialized_data/11468_1.json
11468,2,8.0,./serialized_data/11468_2.json
11468,3,11.0,./serialized_data/11468_3.json
11468,4,13.8,./serialized_data/11468_4.json
11797,1,4.0,./serialized_data/11797_1.json
11797,2,7.7,./serialized_data/11797_2.json
11797,3,10.5,./serialized_data/11797_3.json
11797,4,13.7,./serialized_data/11797_4.json
11289,1,2.0,./serialized_data/11289_1.json
11289,2,7.7,./serialized_data/11289_2.json
11289,3,11.0,./serialized_data/11289_3.json
11289,4,13.4,./serialized_data/11289_4.json
378,1,4.0,./serialized_data/378_1.json
378,2,7.8,./serialized_data/378_2.json
378,3,11.2,./serialized_data/378_3.json
378,4,13.2,./serialized_data/378_4.json
378,5,13.7,./serialized_data/378_5.json
145,1,4.0,./serialized_data/145_1.json
145,2,7.8,./serialized_data/145_2.json
145,3,11.9,./serialized_data/145_3.json
145,4,12.4,./serialized_data/145_4.json
145,5,12.7,./serialized_data/145_5.json
627,1,5.0,./serialized_data/627_1.json
627,2,7.8,./serialized_data/627_2.json
627,3,11.0,./serialized_data/627_3.json
627,4,13.4,./serialized_data/627_4.json
11648,1,5.0,./serialized_data/11648_1.json
11648,2,7.8,./serialized_data/11648_2.json
11648,3,12.5,./serialized_data/11648_3.json
11648,4,13.7,./serialized_data/11648_4.json
144,1,7.0,./serialized_data/144_1.json
144,2,8.6,./serialized_data/144_2.json
144,3,11.3,./serialized_data/144_3.json
144,4,13.3,./serialized_data/144_4.json
144,5,13.7,./serialized_data/144_5.json
604,1,4.0,./serialized_data/604_1.json
604,2,6.8,./serialized_data/604_2.json
604,3,8.4,./serialized_data/604_3.json
604,4,10.7,./serialized_data/604_4.json
11312,1,4.0,./serialized_data/11312_1.json
11312,2,7.0,./serialized_data/11312_2.json
11312,3,10.2,./serialized_data/11312_3.json
11312,4,13.2,./serialized_data/11312_4.json
11005,1,4.0,./serialized_data/11005_1.json
11005,2,8.0,./serialized_data/11005_2.json
11005,3,10.8,./serialized_data/11005_3.json
11005,4,13.6,./serialized_data/11005_4.json
11005,5,14.4,./serialized_data/11005_5.json
11572,1,2.0,./serialized_data/11572_1.json
11572,2,6.8,./serialized_data/11572_2.json
11572,3,10.2,./serialized_data/11572_3.json
11572,4,12.8,./serialized_data/11572_4.json
632,1,6.0,./serialized_data/632_1.json
632,2,8.6,./serialized_data/632_2.json
632,3,12.9,./serialized_data/632_3.json
632,4,14.0,./serialized_data/632_4.json
11739,1,5.0,./serialized_data/11739_1.json
11739,2,8.2,./serialized_data/11739_2.json
11739,3,11.7,./serialized_data/11739_3.json
11739,4,14.1,./serialized_data/11739_4.json
11562,1,2.0,./serialized_data/11562_1.json
11562,2,6.0,./serialized_data/11562_2.json
11562,3,8.8,./serialized_data/11562_3.json
11562,4,11.5,./serialized_data/11562_4.json
11562,5,13.5,./serialized_data/11562_5.json
320,1,4.0,./serialized_data/320_1.json
320,2,8.2,./serialized_data/320_2.json
320,3,10.9,./serialized_data/320_3.json
320,4,12.6,./serialized_data/320_4.json
11437,1,3.0,./serialized_data/11437_1.json
11437,2,6.8,./serialized_data/11437_2.json
11437,3,10.0,./serialized_data/11437_3.json
11437,4,13.3,./serialized_data/11437_4.json
208,1,2.0,./serialized_data/208_1.json
208,2,6.8,./serialized_data/208_2.json
208,3,10.9,./serialized_data/208_3.json
208,4,12.0,./serialized_data/208_4.json
11194,1,4.0,./serialized_data/11194_1.json
11194,2,6.5,./serialized_data/11194_2.json
11194,3,9.0,./serialized_data/11194_3.json
11194,4,12.7,./serialized_data/11194_4.json
440,1,5.0,./serialized_data/440_1.json
440,2,7.3,./serialized_data/440_2.json
440,3,10.4,./serialized_data/440_3.json
440,4,13.0,./serialized_data/440_4.json
522,1,5.0,./serialized_data/522_1.json
522,2,6.5,./serialized_data/522_2.json
522,3,9.1,./serialized_data/522_3.json
522,4,13.2,./serialized_data/522_4.json
10288,1,4.0,./serialized_data/10288_1.json
10288,2,7.8,./serialized_data/10288_2.json
10288,3,9.4,./serialized_data/10288_3.json
10288,4,13.8,./serialized_data/10288_4.json
538,1,5.0,./serialized_data/538_1.json
538,2,7.8,./serialized_data/538_2.json
538,3,10.7,./serialized_data/538_3.json
538,4,13.3,./serialized_data/538_4.json
10574,1,3,./serialized_data/10574_1.json
10574,2,6,./serialized_data/10574_2.json
10574,3,11,./serialized_data/10574_3.json
10574,4,13+,./serialized_data/10574_4.json
11653,1,3.0,./serialized_data/11653_1.json
11653,2,6.2,./serialized_data/11653_2.json
11653,3,11.2,./serialized_data/11653_3.json
11653,4,13.5,./serialized_data/11653_4.json
11305,1,4.0,./serialized_data/11305_1.json
11305,2,7.8,./serialized_data/11305_2.json
11305,3,12.0,./serialized_data/11305_3.json
11305,4,14.0,./serialized_data/11305_4.json
11664,1,4.0,./serialized_data/11664_1.json
11664,2,7.2,./serialized_data/11664_2.json
11664,3,10.7,./serialized_data/11664_3.json
11664,4,12.9,./serialized_data/11664_4.json
11498,1,4.0,./serialized_data/11498_1.json
11498,2,7.0,./serialized_data/11498_2.json
11498,3,10.7,./serialized_data/11498_3.json
11498,4,13.6,./serialized_data/11498_4.json
11282,1,3.0,./serialized_data/11282_1.json
11282,2,8.0,./serialized_data/11282_2.json
11282,3,12.8,./serialized_data/11282_3.json
11282,4,13.9,./serialized_data/11282_4.json
408,1,4.0,./serialized_data/408_1.json
408,2,7.0,./serialized_data/408_2.json
408,3,9.7,./serialized_data/408_3.json
408,4,13.3,./serialized_data/408_4.json
10366,1,4,./serialized_data/10366_1.json
10366,2,7+,./serialized_data/10366_2.json
10366,3,11,./serialized_data/10366_3.json
10366,4,13+,./serialized_data/10366_4.json
11727,1,4.0,./serialized_data/11727_1.json
11727,2,7.5,./serialized_data/11727_2.json
11727,3,10.7,./serialized_data/11727_3.json
11727,4,13.2,./serialized_data/11727_4.json
835,1,4.0,./serialized_data/835_1.json
835,2,8.6,./serialized_data/835_2.json
835,3,10.2,./serialized_data/835_3.json
835,4,13.4,./serialized_data/835_4.json
11109,1,5.0,./serialized_data/11109_1.json
11109,2,7.7,./serialized_data/11109_2.json
11109,3,10.1,./serialized_data/11109_3.json
11109,4,12.7,./serialized_data/11109_4.json
544,1,4.0,./serialized_data/544_1.json
544,2,6.4,./serialized_data/544_2.json
544,3,7.5,./serialized_data/544_3.json
544,4,10.7,./serialized_data/544_4.json
11832,1,5.0,./serialized_data/11832_1.json
11832,2,8.0,./serialized_data/11832_2.json
11832,3,12.0,./serialized_data/11832_3.json
11832,4,13.8,./serialized_data/11832_4.json
11479,1,5.0,./serialized_data/11479_1.json
11479,2,8.0,./serialized_data/11479_2.json
11479,3,12.9,./serialized_data/11479_3.json
11479,4,14.3,./serialized_data/11479_4.json
503,1,4.0,./serialized_data/503_1.json
503,2,7.0,./serialized_data/503_2.json
503,3,8.3,./serialized_data/503_3.json
503,4,10.7,./serialized_data/503_4.json
330,1,3.0,./serialized_data/330_1.json
330,2,7.2,./serialized_data/330_2.json
330,3,9.1,./serialized_data/330_3.json
330,4,13.2,./serialized_data/330_4.json
10665,1,3,./serialized_data/10665_1.json
10665,2,7,./serialized_data/10665_2.json
10665,3,9,./serialized_data/10665_3.json
10665,4,12+,./serialized_data/10665_4.json
11457,1,5.0,./serialized_data/11457_1.json
11457,2,9.7,./serialized_data/11457_2.json
11457,3,12.8,./serialized_data/11457_3.json
11457,4,14.6,./serialized_data/11457_4.json
138,1,6.0,./serialized_data/138_1.json
138,2,8.2,./serialized_data/138_2.json
138,3,11.4,./serialized_data/138_3.json
138,4,13.4,./serialized_data/138_4.json
27,1,5.0,./serialized_data/27_1.json
27,2,6.8,./serialized_data/27_2.json
27,3,9.5,./serialized_data/27_3.json
27,4,11.7,./serialized_data/27_4.json
10574,1,3.0,./serialized_data/10574_1.json
10574,2,6.5,./serialized_data/10574_2.json
10574,3,11.0,./serialized_data/10574_3.json
10574,4,13.9,./serialized_data/10574_4.json
682,1,6.0,./serialized_data/682_1.json
682,2,8.6,./serialized_data/682_2.json
682,3,11.9,./serialized_data/682_3.json
682,4,13.8,./serialized_data/682_4.json
11546,1,6.0,./serialized_data/11546_1.json
11546,2,9.0,./serialized_data/11546_2.json
11546,3,12.8,./serialized_data/11546_3.json
